Order_ID,Order_Date,Ship_Date,Region,Segment,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-2023-01549,2022-08-29,2022-09-06,West,Consumer,Technology,Accessories,Laptop Cooling Pad,146160.48,2,0.0,31679.54
ORD-2023-01550,2023-09-07,2023-09-12,East,Corporate,Furniture,Chairs,Executive Leather Chair,22058.61,6,0.1,2405.63
ORD-2023-01551,2023-07-16,2023-07-19,West,Consumer,Office Supplies,Pens & Art,Highlighter 6-Pack,2115.61,5,0.0,290.28
ORD-2023-01552,2022-09-16,2022-09-25,North,Corporate,Office Supplies,Pens & Art,Highlighter 6-Pack,4727.26,9,0.05,778.51
ORD-2023-01553,2023-03-24,2023-04-01,South,Corporate,Furniture,Storage,File Cabinet 4-Drawer,48306.76,2,0.1,-9771.59
ORD-2023-01554,2023-11-08,2023-11-16,West,Consumer,Technology,Phones,Redmi Note 12,356623.56,8,0.2,-155850.97
ORD-2023-01555,2023-09-29,2023-10-07,North,Consumer,Technology,Printers,HP LaserJet Pro,27727.37,4,0.0,
ORD-2023-01556,2023-10-02,2023-10-11,West,Home Office,Office Supplies,Labels,Barcode Label Set,1347.45,3,0.0,446.7
ORD-2023-01557,2022-04-05,2022-04-14,South,Consumer,Furniture,Bookcases,Bookcase Classic 3-Shelf,115855.98,5,0.15,-24465.99
ORD-2023-01558,2023-03-06,2023-03-11,South,Corporate,Office Supplies,Paper,Photo Glossy Paper,10465.82,7,0.2,-3971.46
ORD-2023-01559,2023-02-15,2023-02-20,East,Consumer,Technology,Accessories,Wireless Mouse Combo,37146.04,8,0.0,7089.09
ORD-2023-01560,2022-03-07,2022-03-16,South,Consumer,Office Supplies,Binders,Presentation Binder,13142.64,7,0.1,-633.92
ORD-2023-01561,2023-09-18,2023-09-25,West,Consumer,Office Supplies,Binders,Economy Binder Set,3400.36,2,0.0,1095.68
ORD-2023-01562,2022-05-21,2022-05-26,South,Consumer,Office Supplies,Pens & Art,Highlighter 6-Pack,6214.95,4,0.05,161.72
ORD-2023-01563,2023-11-09,2023-11-14,North,Consumer,Technology,Accessories,Wireless Mouse Combo,529983.81,8,0.1,29873.17
ORD-2023-01564,2022-05-08,2022-05-15,West,Home Office,Office Supplies,Paper,Photo Glossy Paper,8995.11,5,0.05,278.55
ORD-2023-01565,2023-04-30,2023-05-05,South,Home Office,Office Supplies,Pens & Art,Ballpoint Pen Box,7177.98,9,0.05,675.85
ORD-2023-01566,2022-04-26,2022-04-29,West,Consumer,Office Supplies,Labels,Color Dot Labels,5347.16,5,0.0,1811.62
ORD-2023-01567,2023-06-11,2023-06-17,North,Corporate,Furniture,Tables,Dining Table Oak,90517.59,6,0.05,954.36
ORD-2023-01568,2022-11-01,2022-11-04,North,Corporate,Technology,Accessories,USB Hub 7-Port,258570.44,7,0.0,24408.87
ORD-2023-01569,2022-04-17,2022-04-21,North,Home Office,Technology,Laptops,Dell Inspiron 15,499272.67,8,0.2,-125329.88
ORD-2023-01570,2022-09-23,2022-10-01,North,Corporate,Office Supplies,Pens & Art,Sketch Pen Set 24,5757.68,3,0.1,-1035.12
ORD-2023-01571,2022-06-04,2022-06-10,South,Home Office,Furniture,Storage,Wardrobe 3-Door,4103.29,3,0.1,195.08
ORD-2023-01572,2023-01-03,2023-01-10,East,Corporate,Furniture,Tables,Dining Table Oak,144409.86,6,0.0,30840.23
ORD-2023-01573,2023-05-12,2023-05-15,West,Corporate,Technology,Phones,Redmi Note 12,488228.74,7,0.1,54211.57
ORD-2023-01574,2022-04-01,2022-04-09,West,Consumer,Technology,Printers,Epson L3252,381497.45,5,0.15,-62153.25
ORD-2023-01575,2023-02-03,2023-02-05,South,Consumer,Furniture,Tables,Coffee Table Glass,93378.16,9,0.0,30540.73
ORD-2023-01576,2022-12-12,2022-12-16,East,Consumer,Technology,Accessories,Wireless Mouse Combo,25636.1,6,0.05,5428.93
ORD-2023-01577,2022-10-14,2022-10-19,South,Corporate,Technology,Accessories,Wireless Mouse Combo,458317.12,8,0.2,-93333.32
ORD-2023-01578,2023-11-01,2023-11-04,North,Consumer,Office Supplies,Pens & Art,Ballpoint Pen Box,9008.02,7,0.05,737.89
ORD-2023-01579,2023-01-26,2023-01-28,South,Home Office,Technology,Printers,Canon Pixma G3010,431640.67,9,0.2,-105028.31
ORD-2023-01580,2023-11-13,2023-11-20,West,Consumer,Technology,Laptops,HP Pavilion 14,125656.72,4,0.0,39436.79
ORD-2023-01581,2023-04-10,2023-04-19,North,Consumer,Office Supplies,Labels,Barcode Label Set,7227.14,7,0.0,1420.89
ORD-2023-01582,2022-03-13,2022-03-22,East,Consumer,Technology,Phones,Redmi Note 12,132896.98,8,0.15,-20902.46
ORD-2023-01583,2022-12-07,2022-12-15,West,Consumer,Technology,Laptops,Dell Inspiron 15,131852.54,5,0.0,36551.87
ORD-2023-01584,2022-08-07,2022-08-09,North,Corporate,Technology,Laptops,Dell Inspiron 15,178834.66,3,0.05,
ORD-2023-01585,2022-04-23,2022-04-29,East,Consumer,Office Supplies,Paper,Carbon Paper,414.96,7,0.2,-52.41
ORD-2023-01586,2022-10-31,2022-11-08,East,Corporate,Furniture,Chairs,Ergonomic Office Chair,81745.01,9,0.15,-12372.08
ORD-2023-01587,2022-04-04,2022-04-12,North,Home Office,Furniture,Chairs,Executive Leather Chair,41592.75,6,0.0,4983.52
ORD-2023-01588,2022-12-08,2022-12-14,West,Consumer,Technology,Phones,OnePlus Nord CE 3,210634.66,3,0.0,17312.5
ORD-2023-01589,2023-05-05,2023-05-09,West,Consumer,Furniture,Tables,Study Desk Compact,102268.74,9,0.15,-14010.32
ORD-2023-01590,2022-06-17,2022-06-22,North,Consumer,Office Supplies,Pens & Art,Highlighter 6-Pack,1597.66,2,0.0,371.42
ORD-2023-01591,2022-02-22,2022-02-28,North,Consumer,Furniture,Storage,Storage Box Set,46866.01,3,,-3013.54
ORD-2023-01592,2022-02-06,2022-02-14,West,Corporate,Office Supplies,Labels,Color Dot Labels,9995.96,9,0.2,
ORD-2023-01593,2023-01-05,2023-01-10,West,Home Office,Furniture,Chairs,Ergonomic Office Chair,59727.89,4,0.1,-2224.78
ORD-2023-01594,2023-09-28,2023-10-04,North,Consumer,Furniture,Tables,Coffee Table Glass,74944.59,3,0.05,14327.11
ORD-2023-01595,2022-05-05,2022-05-14,East,Consumer,Furniture,Chairs,Executive Leather Chair,24982.84,1,0.1,3916.49
ORD-2023-01596,2022-12-21,2022-12-23,East,Consumer,Office Supplies,Labels,Color Dot Labels,5981.65,4,0.2,-1843.19
ORD-2023-01597,2023-11-01,2023-11-04,West,Consumer,Furniture,Tables,Coffee Table Glass,170146.26,9,0.0,39875.75
ORD-2023-01598,2022-05-16,2022-05-19,North,Consumer,Office Supplies,Paper,Photo Glossy Paper,10658.05,7,0.1,-955.78
ORD-2023-01599,2023-07-01,2023-07-08,North,Corporate,Office Supplies,Pens & Art,Sketch Pen Set 24,281.38,1,0.0,90.28
ORD-2023-01600,2022-06-19,2022-06-26,East,Consumer,Office Supplies,Binders,Premium Binder A4,1873.84,2,0.05,-1.8
ORD-2023-01601,2022-12-10,2022-12-19,South,Corporate,Technology,Phones,Redmi Note 12,459775.96,8,0.05,2615.78
ORD-2023-01602,2022-03-04,2022-03-06,South,Consumer,Technology,Laptops,Dell Inspiron 15,34277.64,2,0.1,1138.81
ORD-2023-01603,2023-04-06,2023-04-10,South,Home Office,Office Supplies,Pens & Art,Highlighter 6-Pack,4600.4,8,0.0,747.36
ORD-2023-01604,2022-09-18,2022-09-21,North,Corporate,Furniture,Bookcases,Bookcase Classic 3-Shelf,44831.31,6,0.0,5813.09
ORD-2023-01605,2022-10-14,2022-10-19,South,Consumer,Furniture,Tables,Study Desk Compact,46617.13,5,0.05,10086.11
ORD-2023-01606,2022-01-24,2022-01-30,West,Consumer,Office Supplies,Paper,A4 Copy Paper 500-Sheet,6701.57,4,0.0,1408.92
ORD-2023-01607,2022-12-30,2023-01-06,East,Corporate,Office Supplies,Pens & Art,Sketch Pen Set 24,7742.78,8,0.0,1415.23
ORD-2023-01608,2022-09-21,2022-09-23,North,Consumer,Furniture,Chairs,Executive Leather Chair,16784.5,3,0.0,2844.19
ORD-2023-01609,2023-08-01,2023-08-10,North,Home Office,Furniture,Storage,File Cabinet 4-Drawer,15603.24,1,0.0,3170.35
ORD-2023-01610,2023-10-29,2023-11-03,North,Consumer,Furniture,Chairs,Ergonomic Office Chair,212990.42,9,0.3,-66317.52
ORD-2023-01611,2022-02-25,2022-03-01,South,Consumer,Office Supplies,Paper,A4 Copy Paper 500-Sheet,3529.36,4,0.0,809.47
ORD-2023-01612,2023-06-14,2023-06-19,North,Home Office,Office Supplies,Binders,Presentation Binder,7169.98,7,0.05,452.3
ORD-2023-01613,2022-11-05,2022-11-10,West,Consumer,Furniture,Storage,Storage Box Set,134522.29,8,0.1,-1471.32
ORD-2023-01614,2022-11-07,2022-11-09,East,Home Office,Office Supplies,Pens & Art,Ballpoint Pen Box,8436.15,5,0.0,2606.12
ORD-2023-01615,2023-01-26,2023-01-28,South,Home Office,Furniture,Bookcases,Bookcase Classic 3-Shelf,96581.96,9,0.1,-8896.86
ORD-2023-01616,2022-01-21,2022-01-29,North,Home Office,Furniture,Storage,Wardrobe 3-Door,75336.14,6,0.0,12585.13
ORD-2023-01617,2023-10-27,2023-11-05,West,Consumer,Furniture,Chairs,Guest Chair,8334.05,3,0.05,923.8
ORD-2023-01618,2023-03-12,2023-03-21,West,Consumer,Office Supplies,Labels,Address Label Roll,9660.21,9,0.1,-809.14
ORD-2023-01619,2023-06-29,2023-07-06,South,Home Office,Furniture,Bookcases,Bookcase Classic 3-Shelf,31717.89,2,0.1,-5278.95
ORD-2023-01620,2022-08-11,2022-08-17,South,Corporate,Furniture,Tables,Study Desk Compact,39839.96,6,0.1,-3047.57
ORD-2023-01621,2022-02-07,2022-02-12,East,Consumer,Technology,Laptops,HP Pavilion 14,218158.26,4,0.2,-11635.29
ORD-2023-01622,2022-09-08,2022-09-16,South,Consumer,Furniture,Storage,Wardrobe 3-Door,27210.54,3,0.15,-5957.8
ORD-2023-01623,2023-11-17,2023-11-21,South,Corporate,Technology,Laptops,Lenovo IdeaPad Slim 5,52383.35,7,0.05,6084.32
ORD-2023-01624,2022-12-28,2023-01-02,East,Corporate,Office Supplies,Paper,A4 Copy Paper 500-Sheet,7791.44,5,0.05,1052.09
ORD-2023-01625,2022-02-16,2022-02-22,South,Corporate,Office Supplies,Binders,Presentation Binder,2567.27,8,0.0,861.43
ORD-2023-01626,2023-08-24,2023-08-31,East,Consumer,Office Supplies,Binders,Economy Binder Set,2345.47,2,0.0,
ORD-2023-01627,2023-01-12,2023-01-20,North,Consumer,Office Supplies,Binders,Premium Binder A4,1420.29,3,0.0,147.23
ORD-2023-01628,2022-01-12,2022-01-16,North,Consumer,Furniture,Storage,Wardrobe 3-Door,20563.42,3,0.05,2248.95
ORD-2023-01629,2023-03-28,2023-04-02,East,Consumer,Office Supplies,Pens & Art,Highlighter 6-Pack,346.28,2,0.0,
ORD-2023-01630,2023-12-28,2023-12-30,North,Consumer,Furniture,Chairs,Guest Chair,103568.4,6,0.1,-14768.05
ORD-2023-01631,2023-03-08,2023-03-12,North,Home Office,Office Supplies,Binders,Presentation Binder,4769.14,5,0.05,758.09
ORD-2023-01632,2023-10-14,2023-10-16,West,Consumer,Office Supplies,Binders,Presentation Binder,2570.91,6,0.0,265.59
ORD-2023-01633,2022-05-13,2022-05-18,East,Consumer,Furniture,Chairs,Guest Chair,107155.09,7,0.05,26045.84
ORD-2023-01634,2022-07-28,2022-07-31,South,Consumer,Office Supplies,Pens & Art,Sketch Pen Set 24,13230.3,9,0.0,
ORD-2023-01635,2023-07-21,2023-07-23,West,Corporate,Technology,Accessories,Laptop Cooling Pad,478657.89,6,0.15,-111250.99
ORD-2023-01636,2022-08-23,2022-08-27,East,Consumer,Furniture,Chairs,Executive Leather Chair,30320.13,3,0.0,9760.09
ORD-2023-01637,2023-12-06,2023-12-10,West,Consumer,Office Supplies,Paper,Photo Glossy Paper,1362.28,1,0.0,117.13
ORD-2023-01638,2022-08-19,2022-08-26,North,Consumer,Office Supplies,Binders,Premium Binder A4,4570.89,3,0.05,623.15
ORD-2023-01639,2022-11-06,2022-11-09,North,Corporate,Office Supplies,Pens & Art,Sketch Pen Set 24,5955.39,9,0.2,-2608.36
ORD-2023-01640,2023-12-22,2023-12-27,East,Home Office,Technology,Accessories,Wireless Mouse Combo,365501.17,5,0.15,-42988.94
ORD-2023-01641,2023-03-16,2023-03-25,North,Consumer,Office Supplies,Binders,Premium Binder A4,3537.92,2,0.05,-3.53
ORD-2023-01642,2023-04-06,2023-04-10,North,Consumer,Office Supplies,Binders,Premium Binder A4,11217.45,7,0.0,1100.52
ORD-2023-01643,2022-09-17,2022-09-22,East,Corporate,Office Supplies,Labels,Barcode Label Set,9196.31,7,0.1,-1667.21
ORD-2023-01644,2022-08-21,2022-08-28,East,Corporate,Technology,Phones,Redmi Note 12,209774.45,4,0.1,-8488.71
ORD-2023-01645,2023-05-24,2023-05-29,South,Corporate,Office Supplies,Labels,Color Dot Labels,3394.26,4,0.1,-163.05
ORD-2023-01646,2022-11-07,2022-11-16,East,Consumer,Furniture,Tables,Dining Table Oak,40515.43,5,0.0,5188.58
ORD-2023-01647,2023-01-20,2023-01-27,East,Corporate,Technology,Laptops,HP Pavilion 14,132294.34,7,0.1,-11893.99
ORD-2023-01648,2022-07-08,2022-07-13,North,Corporate,Office Supplies,Binders,Presentation Binder,2879.44,2,0.0,730.67
ORD-2023-01649,2023-01-14,2023-01-17,South,Consumer,Office Supplies,Binders,Presentation Binder,10709.8,7,0.0,2560.43
ORD-2023-01650,2023-08-07,2023-08-15,West,Home Office,Office Supplies,Paper,A4 Copy Paper 500-Sheet,12473.4,7,0.0,2787.88
ORD-2023-01651,2022-12-23,2022-12-31,South,Consumer,Furniture,Tables,Coffee Table Glass,48055.36,5,0.1,108.44
ORD-2023-01652,2023-05-11,2023-05-15,South,Consumer,Furniture,Storage,Wardrobe 3-Door,177153.38,9,0.1,-3102.36
ORD-2023-01653,2023-06-03,2023-06-06,West,Home Office,Office Supplies,Labels,Barcode Label Set,8302.73,7,0.0,2721.35
ORD-2023-01654,2023-07-02,2023-07-07,East,Consumer,Furniture,Chairs,Guest Chair,222866.9,9,0.05,42679.68
ORD-2023-01655,2022-01-11,2022-01-16,West,Consumer,Technology,Accessories,Wireless Mouse Combo,508759.26,8,0.25,-217054.1
ORD-2023-01656,2023-07-04,2023-07-10,South,Consumer,Technology,Printers,Canon Pixma G3010,108795.08,4,0.1,10876.79
ORD-2023-01657,2023-05-27,2023-05-30,West,Home Office,Office Supplies,Pens & Art,Highlighter 6-Pack,2166.32,8,0.05,136.97
ORD-2023-01658,2023-10-01,2023-10-07,West,Corporate,Technology,Printers,Epson L3252,47231.2,5,0.15,-7593.21
ORD-2023-01659,2023-10-03,2023-10-09,East,Consumer,Office Supplies,Binders,Premium Binder A4,4349.98,5,0.1,-290.43
ORD-2023-01660,2023-07-03,2023-07-10,East,Consumer,Office Supplies,Labels,Barcode Label Set,9885.3,5,,600.1
ORD-2023-01661,2022-05-25,2022-05-30,East,Corporate,Furniture,Tables,Study Desk Compact,27906.85,3,0.15,-9262.01
ORD-2023-01662,2023-03-12,2023-03-21,South,Consumer,Technology,Accessories,Wireless Mouse Combo,243688.93,4,0.15,-34460.71
ORD-2023-01663,2023-07-09,2023-07-12,South,Corporate,Technology,Accessories,Laptop Cooling Pad,77586.5,1,0.3,-57879.49
ORD-2023-01664,2022-12-11,2022-12-19,North,Corporate,Technology,Accessories,USB Hub 7-Port,27744.26,4,0.15,1811.77
ORD-2023-01665,2023-12-11,2023-12-17,North,Consumer,Office Supplies,Binders,Economy Binder Set,17819.11,9,0.2,-1471.36
ORD-2023-01666,2022-09-19,2022-09-23,South,Home Office,Technology,Phones,OnePlus Nord CE 3,73382.77,2,0.15,-5731.09
ORD-2023-01667,2022-12-22,2022-12-31,South,Home Office,Office Supplies,Paper,Carbon Paper,8197.56,7,0.0,706.29
ORD-2023-01668,2022-09-27,2022-10-02,South,Corporate,Furniture,Storage,Wardrobe 3-Door,62022.53,5,0.0,18084.16
ORD-2023-01669,2023-06-12,2023-06-14,East,Consumer,Office Supplies,Paper,A4 Copy Paper 500-Sheet,4110.47,4,0.1,215.14
ORD-2023-01670,2023-10-14,2023-10-21,West,Corporate,Office Supplies,Paper,Carbon Paper,5139.45,6,0.05,1189.58
ORD-2023-01671,2023-04-01,2023-04-08,South,Corporate,Office Supplies,Labels,Barcode Label Set,6704.49,4,0.0,1021.02
ORD-2023-01672,2023-07-02,2023-07-11,East,Corporate,Furniture,Chairs,Guest Chair,46172.89,2,0.3,-21645.4
ORD-2023-01673,2023-04-18,2023-04-22,South,Consumer,Office Supplies,Labels,Barcode Label Set,5636.18,9,0.2,-1475.3
ORD-2023-01674,2022-12-12,2022-12-19,East,Consumer,Furniture,Chairs,Executive Leather Chair,5405.29,1,0.05,636.4
ORD-2023-01675,2022-11-26,2022-12-05,West,Home Office,Furniture,Storage,Wardrobe 3-Door,24882.34,4,0.0,7912.02
ORD-2023-01676,2022-09-15,2022-09-23,North,Consumer,Technology,Phones,OnePlus Nord CE 3,230101.94,7,0.0,45306.09
ORD-2023-01677,2022-12-05,2022-12-07,South,Corporate,Office Supplies,Paper,Carbon Paper,3278.55,6,0.05,73.17
ORD-2023-01678,2023-10-04,2023-10-12,West,Consumer,Technology,Accessories,Laptop Cooling Pad,552911.3,9,0.2,-129894.08
ORD-2023-01679,2022-09-13,2022-09-16,East,Consumer,Furniture,Bookcases,Bookcase Classic 3-Shelf,11737.01,1,0.15,-2182.14
ORD-2023-01680,2022-11-07,2022-11-16,East,Consumer,Technology,Accessories,Laptop Cooling Pad,439693.52,8,0.1,-17572.81
ORD-2023-01681,2023-06-08,2023-06-13,South,Consumer,Technology,Accessories,USB Hub 7-Port,190753.46,4,0.05,7606.12
ORD-2023-01682,2023-05-31,2023-06-02,North,Consumer,Office Supplies,Pens & Art,Ballpoint Pen Box,9688.84,7,0.05,539.18
ORD-2023-01683,2022-10-18,2022-10-21,South,Corporate,Office Supplies,Pens & Art,Highlighter 6-Pack,7021.89,9,0.05,1408.78
ORD-2023-01684,2023-01-03,2023-01-09,East,Consumer,Technology,Accessories,USB Hub 7-Port,277917.59,4,0.0,72838.62
ORD-2023-01685,2022-04-27,2022-05-01,South,Home Office,Furniture,Bookcases,Bookcase Pro 5-Shelf,76598.0,6,0.1,-6248.39
ORD-2023-01686,2023-11-01,2023-11-09,South,Consumer,Office Supplies,Pens & Art,Sketch Pen Set 24,4050.1,9,0.0,738.69
ORD-2023-01687,2023-12-20,2023-12-26,North,Consumer,Office Supplies,Binders,Presentation Binder,624.04,2,0.0,196.14
ORD-2023-01688,2023-10-24,2023-10-26,South,Consumer,Technology,Accessories,Wireless Mouse Combo,171199.78,7,0.0,43509.6
ORD-2023-01689,2022-02-04,2022-02-11,North,Home Office,Furniture,Chairs,Ergonomic Office Chair,41567.56,9,0.1,-5457.74
ORD-2023-01690,2022-05-31,2022-06-02,South,Consumer,Office Supplies,Labels,Barcode Label Set,383.82,1,0.0,58.37
ORD-2023-01691,2022-03-05,2022-03-07,East,Home Office,Office Supplies,Labels,Barcode Label Set,5349.65,5,0.1,
ORD-2023-01692,2022-12-24,2022-12-29,West,Consumer,Office Supplies,Binders,Economy Binder Set,4616.53,4,0.0,806.22
ORD-2023-01693,2022-03-03,2022-03-10,West,Consumer,Technology,Accessories,Laptop Cooling Pad,10482.33,3,0.1,-699.52
ORD-2023-01694,2022-02-23,2022-03-03,South,Corporate,Office Supplies,Labels,Barcode Label Set,2477.66,4,0.05,212.92
ORD-2023-01695,2023-07-08,2023-07-13,East,Home Office,Office Supplies,Labels,Color Dot Labels,4218.04,6,0.0,
ORD-2023-01696,2023-09-13,2023-09-22,East,Consumer,Technology,Laptops,Lenovo IdeaPad Slim 5,229425.42,9,0.0,73817.08
ORD-2023-01697,2022-12-23,2023-01-01,South,Consumer,Furniture,Tables,Dining Table Oak,29343.73,4,0.2,-6264.09
ORD-2023-01698,2022-10-20,2022-10-29,West,Consumer,Office Supplies,Labels,Barcode Label Set,997.72,3,0.0,306.81
ORD-2023-01699,2022-09-20,2022-09-28,East,Consumer,Technology,Printers,Canon Pixma G3010,99333.41,7,,-31656.26
ORD-2023-01700,2022-08-02,2022-08-10,North,Home Office,Technology,Phones,Redmi Note 12,564870.34,9,0.25,
ORD-2023-01701,2023-11-30,2023-12-08,North,Consumer,Office Supplies,Binders,Premium Binder A4,5251.24,4,0.05,817.25
ORD-2023-01702,2023-03-14,2023-03-17,East,Consumer,Office Supplies,Labels,Address Label Roll,1376.33,3,0.1,-34.1
ORD-2023-01703,2023-11-21,2023-11-30,North,Consumer,Office Supplies,Pens & Art,Ballpoint Pen Box,3709.95,3,0.05,780.44
ORD-2023-01704,2023-06-30,2023-07-02,East,Consumer,Furniture,Bookcases,Bookcase Pro 5-Shelf,99713.34,4,0.2,-31930.63
ORD-2023-01705,2023-03-25,2023-03-30,North,Consumer,Technology,Phones,OnePlus Nord CE 3,166485.83,4,0.1,-10311.49
ORD-2023-01706,2022-11-25,2022-11-28,North,Consumer,Furniture,Tables,Study Desk Compact,6402.29,1,0.1,-369.93
ORD-2023-01707,2023-07-03,2023-07-06,South,Consumer,Furniture,Bookcases,Bookcase Classic 3-Shelf,55068.71,9,0.2,-22536.6
ORD-2023-01708,2022-09-05,2022-09-13,South,Corporate,Furniture,Storage,Storage Box Set,4490.11,4,0.0,1351.99
ORD-2023-01709,2023-11-03,2023-11-09,South,Consumer,Office Supplies,Labels,Address Label Roll,11298.26,9,0.0,2300.62
ORD-2023-01710,2022-08-22,2022-08-30,East,Home Office,Office Supplies,Binders,Premium Binder A4,1942.21,4,0.0,324.4
ORD-2023-01711,2022-11-23,2022-11-25,North,Consumer,Furniture,Storage,File Cabinet 4-Drawer,133314.92,9,0.15,-26331.12
ORD-2023-01712,2022-05-31,2022-06-08,East,Consumer,Technology,Accessories,Laptop Cooling Pad,309136.63,5,0.1,-24670.28
ORD-2023-01713,2022-05-19,2022-05-21,West,Consumer,Furniture,Chairs,Ergonomic Office Chair,54785.17,8,0.0,5898.55
ORD-2023-01714,2022-01-26,2022-02-03,South,Home Office,Technology,Laptops,HP Pavilion 14,273305.97,7,0.15,-4011.67
ORD-2023-01715,2022-04-20,2022-04-27,South,Consumer,Furniture,Tables,Dining Table Oak,41060.89,6,0.15,-5860.0
ORD-2023-01716,2023-07-20,2023-07-25,South,Consumer,Office Supplies,Binders,Economy Binder Set,232.98,2,0.05,-3.73
ORD-2023-01717,2022-12-23,2022-12-31,South,Corporate,Technology,Accessories,USB Hub 7-Port,79871.21,5,0.15,-13465.58
ORD-2023-01718,2023-08-23,2023-08-25,West,Consumer,Furniture,Bookcases,Bookcase Classic 3-Shelf,73781.25,6,0.15,-12575.29
ORD-2023-01719,2022-10-04,2022-10-08,West,Consumer,Technology,Phones,Redmi Note 12,284506.32,6,0.05,61623.32
ORD-2023-01720,2023-01-12,2023-01-20,North,Consumer,Office Supplies,Binders,Presentation Binder,5922.84,6,0.0,2034.59
ORD-2023-01721,2023-11-08,2023-11-17,East,Corporate,Technology,Laptops,HP Pavilion 14,162589.19,9,0.15,-34511.88
ORD-2023-01722,2023-10-29,2023-11-04,South,Corporate,Office Supplies,Paper,A4 Copy Paper 500-Sheet,3162.36,4,0.05,241.3
ORD-2023-01723,2023-08-20,2023-08-23,North,Consumer,Furniture,Storage,Storage Box Set,32562.8,5,0.0,10633.04
ORD-2023-01724,2022-11-25,2022-11-27,South,Consumer,Furniture,Storage,File Cabinet 4-Drawer,159247.53,7,0.0,18974.95
ORD-2023-01725,2022-07-28,2022-08-01,East,Consumer,Office Supplies,Pens & Art,Sketch Pen Set 24,3382.75,4,0.05,345.0
ORD-2023-01726,2022-10-11,2022-10-16,East,Corporate,Furniture,Bookcases,Bookcase Pro 5-Shelf,51589.26,9,0.3,
ORD-2023-01727,2023-08-21,2023-08-30,North,Corporate,Technology,Phones,Redmi Note 12,127918.38,2,0.2,-8880.14
ORD-2023-01728,2023-08-04,2023-08-12,North,Consumer,Office Supplies,Pens & Art,Sketch Pen Set 24,3946.25,4,0.1,-683.42
ORD-2023-01729,2022-01-18,2022-01-26,North,Consumer,Furniture,Chairs,Guest Chair,162350.31,9,0.1,15218.03
ORD-2023-01730,2022-04-18,2022-04-20,West,Consumer,Office Supplies,Paper,A4 Copy Paper 500-Sheet,3937.01,8,0.0,721.57
ORD-2023-01731,2022-03-07,2022-03-14,South,Consumer,Furniture,Chairs,Executive Leather Chair,23641.8,1,0.0,8204.89
ORD-2023-01732,2023-05-19,2023-05-28,South,Home Office,Furniture,Bookcases,Bookcase Classic 3-Shelf,68408.72,9,0.0,5688.85
ORD-2023-01733,2023-03-07,2023-03-16,South,Corporate,Office Supplies,Paper,A4 Copy Paper 500-Sheet,1263.38,3,0.1,-62.93
ORD-2023-01734,2022-08-18,2022-08-24,East,Consumer,Furniture,Bookcases,Bookcase Pro 5-Shelf,74510.53,7,0.2,-11724.87
ORD-2023-01735,2023-08-17,2023-08-24,North,Home Office,Office Supplies,Pens & Art,Sketch Pen Set 24,6999.02,4,0.1,528.87
ORD-2023-01736,2023-11-12,2023-11-18,North,Consumer,Furniture,Bookcases,Bookcase Classic 3-Shelf,5847.97,3,0.2,-1487.48
ORD-2023-01737,2022-11-20,2022-11-28,West,Home Office,Technology,Phones,Samsung Galaxy A34,484883.1,7,0.25,-114867.04
ORD-2023-01738,2022-10-05,2022-10-09,North,Consumer,Office Supplies,Labels,Barcode Label Set,13877.16,7,0.1,-2369.95
ORD-2023-01739,2022-11-13,2022-11-16,East,Corporate,Office Supplies,Pens & Art,Ballpoint Pen Box,5841.22,3,0.0,1466.86
ORD-2023-01740,2022-08-13,2022-08-19,South,Consumer,Office Supplies,Pens & Art,Highlighter 6-Pack,138.46,2,0.1,3.15
ORD-2023-01741,2023-03-08,2023-03-12,North,Consumer,Furniture,Tables,Dining Table Oak,46304.36,9,0.05,3905.51
ORD-2023-01742,2022-07-29,2022-08-07,West,Corporate,Technology,Printers,Epson L3252,42712.49,4,0.25,-18356.54
ORD-2023-01743,2022-12-21,2022-12-27,East,Corporate,Furniture,Storage,Storage Box Set,114652.76,9,0.05,14656.38
ORD-2023-01744,2023-05-19,2023-05-27,South,Consumer,Furniture,Tables,Dining Table Oak,110685.21,7,0.0,9260.12
ORD-2023-01745,2022-01-18,2022-01-25,South,Corporate,Furniture,Tables,Dining Table Oak,62750.68,7,0.2,-13498.06
ORD-2023-01746,2023-11-13,2023-11-16,South,Corporate,Furniture,Bookcases,Bookcase Pro 5-Shelf,54175.14,8,0.15,-17603.45
ORD-2023-01747,2022-04-27,2022-04-30,South,Consumer,Furniture,Chairs,Ergonomic Office Chair,27849.37,2,0.1,-1483.23
ORD-2023-01748,2023-07-23,2023-07-27,East,Corporate,Office Supplies,Binders,Premium Binder A4,10481.71,8,0.1,-1385.79
ORD-2023-01749,2022-06-08,2022-06-14,North,Corporate,Office Supplies,Paper,Carbon Paper,1772.89,2,0.05,443.03
ORD-2023-01750,2023-05-04,2023-05-11,South,Consumer,Technology,Phones,OnePlus Nord CE 3,75901.66,1,0.15,-6557.77
ORD-2023-01751,2023-02-25,2023-03-01,North,Corporate,Office Supplies,Paper,Photo Glossy Paper,85.78,1,0.2,-30.01
ORD-2023-01752,2023-01-04,2023-01-10,East,Home Office,Furniture,Chairs,Guest Chair,29813.0,9,0.1,2227.87
